key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.517815,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,102,-63,1,0,0,response3disk,2,188,14,10,1,0,0,rectangle,14,10,1,0,0,,7,1,0.003395,14,10,1,0,0,,0,25,25,129,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.22878,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,19,-45,1,0,0,response3disk,3,189,-10,1,1,0,0,rectangle,-10,1,1,0,0,,7,5,0.003365,-10,1,1,0,0,,0,26,26,21,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.234385,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,45,23,1,0,0,response1disk,6,190,-11,-4,1,0,0,rectangle,-11,-4,1,0,0,,7,7,0.00358,-11,-4,1,0,0,,0,27,27,58,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,1.596575,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,38,21,1,0,0,response1disk,8,191,0,-2,1,0,0,rectangle,0,-2,1,0,0,,7,1,0.00678,0,-2,1,0,0,,0,28,28,3,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.50064,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-34,-95,1,0,0,response5disk,2,192,1,4,1,0,0,rectangle,1,4,1,0,0,,7,7,0.00425,1,4,1,0,0,,0,29,29,24,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.7692,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,28,-57,1,0,0,response3disk,2,193,5,-3,1,0,0,rectangle,5,-3,1,0,0,,7,3,0.002765,5,-3,1,0,0,,0,30,30,157,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.449235,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,35,-76,1,0,0,response3disk,9,194,4,4,1,0,0,rectangle,4,4,1,0,0,,7,5,0.003595,4,4,1,0,0,,0,31,31,90,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.143515,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-39,-67,1,0,0,response5disk,6,195,-10,-7,1,0,0,rectangle,-10,-7,1,0,0,,7,4,0.00257,-10,-7,1,0,0,,0,32,32,103,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.16817,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-35,-68,1,0,0,response5disk,3,196,-6,-3,1,0,0,rectangle,64,122,1,0,0,response1disk_3,7,7,1.48441,20,10,1,0,0,rectangle,0,33,33,104,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,7,1.10493,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,40,75,1,0,0,response1disk,7,197,-19,-13,1,0,0,rectangle,-19,-13,1,0,0,,7,1,0.002625,-19,-13,1,0,0,,0,34,34,137,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.54712,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,58,34,1,0,0,response1disk,2,198,18,11,1,0,0,rectangle,18,11,1,0,0,,7,0,0.00358,18,11,1,0,0,,0,35,35,22,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.33367,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,51,-101,1,0,0,response3disk,4,199,4,3,1,0,0,rectangle,4,3,1,0,0,,7,4,0.00386,4,3,1,0,0,,0,36,36,158,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.539715,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,32,-20,1,0,0,response3disk,2,200,9,-7,1,0,0,rectangle,71,42,1,0,0,response1disk_3,6,6,1.493835,0,4,1,0,0,rectangle,0,37,37,55,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.233125,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-50,-78,1,0,0,response5disk,3,201,0,-1,1,0,0,rectangle,0,-1,1,0,0,,6,2,0.00365,0,-1,1,0,0,,0,38,38,25,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.019815,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,66,-45,1,0,0,response3disk,4,202,5,8,1,0,0,rectangle,5,8,1,0,0,,6,1,0.002625,5,8,1,0,0,,0,39,39,114,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.197135,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,43,-68,1,0,0,response3disk,2,203,10,2,1,0,0,rectangle,-30,-43,1,0,0,response5disk_3,3,3,1.623605,1,0,1,0,0,rectangle,0,40,40,11,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.781585,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,44,-20,1,0,0,response3disk,1,204,20,-3,1,0,0,rectangle,20,-3,1,0,0,,3,5,0.00273,20,-3,1,0,0,,0,41,41,131,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.251665,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,66,-43,1,0,0,response3disk,1,205,-4,-2,1,0,0,rectangle,-4,-2,1,0,0,,3,3,0.00389,-4,-2,1,0,0,,0,42,42,102,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.225555,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,32,-51,1,0,0,response3disk,5,206,4,15,1,0,0,rectangle,4,15,1,0,0,,3,1,0.00251,4,15,1,0,0,,0,43,43,152,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.68641,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,43,33,1,0,0,response1disk,4,207,-2,-1,1,0,0,rectangle,-2,-1,1,0,0,,3,1,0.00096,-2,-1,1,0,0,,0,44,44,135,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.31409,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,58,25,1,0,0,response1disk,7,208,13,3,1,0,0,rectangle,13,3,1,0,0,,3,0,0.004025,13,3,1,0,0,,0,45,45,100,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.42413,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,69,-42,1,0,0,response3disk,7,209,9,0,1,0,0,rectangle,9,0,1,0,0,,3,0,0.0008,9,0,1,0,0,,0,46,46,63,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,6,1.529845,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,68,40,1,0,0,response1disk,5,210,13,11,1,0,0,rectangle,13,11,1,0,0,,3,7,0.004595,13,11,1,0,0,,0,47,47,128,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.218285,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-44,-31,1,0,0,response5disk,3,211,-6,-2,1,0,0,rectangle,-6,-2,1,0,0,,3,2,0.00452,-6,-2,1,0,0,,0,48,48,77,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.280865,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,65,-74,1,0,0,response3disk,9,212,9,6,1,0,0,rectangle,9,6,1,0,0,,3,7,0.00227,9,6,1,0,0,,0,49,49,39,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.23805,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-29,-79,1,0,0,response5disk,5,213,7,-2,1,0,0,rectangle,7,-2,1,0,0,,3,1,0.002935,7,-2,1,0,0,,0,50,50,156,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.24664,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-55,-32,1,0,0,response5disk,6,214,13,11,1,0,0,rectangle,13,11,1,0,0,,3,2,0.00325,13,11,1,0,0,,0,51,51,31,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.290565,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-36,-64,1,0,0,response5disk,1,215,14,6,1,0,0,rectangle,14,6,1,0,0,,3,6,0.002375,14,6,1,0,0,,0,52,52,111,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,2,1.154225,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-52,-31,1,0,0,response5disk,3,216,-12,-5,1,0,0,rectangle,-12,-5,1,0,0,,3,7,0.003755,-12,-5,1,0,0,,0,53,53,69,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.439695,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,68,-35,1,0,0,response3disk,8,217,0,9,1,0,0,rectangle,-75,50,1,0,0,response7disk_3,1,1,1.620115,-13,7,1,0,0,rectangle,0,54,54,97,1,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.83246,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,32,-60,1,0,0,response3disk,8,218,6,-3,1,0,0,rectangle,6,-3,1,0,0,,1,0,0.00378,6,-3,1,0,0,,0,55,55,140,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,1.75309,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-67,-41,1,0,0,response5disk,9,219,19,12,1,0,0,rectangle,19,12,1,0,0,,1,3,0.00406,19,12,1,0,0,,0,56,56,105,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.54974,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,92,-74,1,0,0,response3disk,5,220,7,10,1,0,0,rectangle,7,10,1,0,0,,1,1,0.002195,7,10,1,0,0,,0,57,57,28,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,6,1.321785,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,81,23,1,0,0,response1disk,3,221,-14,5,1,0,0,rectangle,-14,5,1,0,0,,1,5,0.002375,-14,5,1,0,0,,0,58,58,119,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.835205,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,31,-60,1,0,0,response3disk,3,222,3,8,1,0,0,rectangle,3,8,1,0,0,,1,0,0.00377,3,8,1,0,0,,0,59,59,73,1,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7cc1dd2fe61814cae2ce9c,606a0ef9eb327fa061264a69,2021-04-04_20h16.14.253,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.93293103,16.80377535,16.70066558,16.70641243,16.88983796,16.80377535,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.587585,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,46,-62,1,0,0,response3disk,7,223,0,3,1,0,0,rectangle,0,3,1,0,0,,1,4,0.00345,0,3,1,0,0,,0,60,60,146,1,0,,,,,,,,,,,,,,,,,,,
