key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.181715,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,56,108,1,0,0,response1disk,5,117,3,10,1,0,0,rectangle,3,10,1,0,0,1,6,0,0.00053,3,10,1,0,0,0,116,116,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.88819,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,46,99,1,0,0,response1disk,1,118,4,6,1,0,0,rectangle,4,6,1,0,0,1,5,0,0.00049,4,6,1,0,0,0,117,117,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.84917,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,39,93,1,0,0,response1disk,1,119,0,4,1,0,0,rectangle,0,4,1,0,0,1,6,0,0.00052,0,4,1,0,0,0,118,118,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.611955,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,50,96,1,0,0,response1disk,5,120,2,7,1,0,0,rectangle,2,7,1,0,0,1,1,0,0.00054,2,7,1,0,0,0,119,119,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.913545,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-71,-103,1,0,0,response5disk,5,121,-18,0,1,0,0,rectangle,-18,0,1,0,0,1,7,0,0.000475,-18,0,1,0,0,0,120,120,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.715845,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-68,-115,1,0,0,response5disk,5,122,20,6,1,0,0,rectangle,20,6,1,0,0,1,4,0,0.0005,20,6,1,0,0,0,121,121,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.209865,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,41,94,1,0,0,response1disk,2,123,4,6,1,0,0,rectangle,4,6,1,0,0,1,4,0,9.5E-05,4,6,1,0,0,0,122,122,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.03034,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,32,87,1,0,0,response1disk,9,124,7,4,1,0,0,rectangle,7,4,1,0,0,1,6,0,0.00047,7,4,1,0,0,0,123,123,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.898595,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-36,-133,1,0,0,response5disk,9,125,4,-8,1,0,0,rectangle,4,-8,1,0,0,1,5,0,0.0005,4,-8,1,0,0,0,124,124,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.336055,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-58,-119,1,0,0,response5disk,8,126,17,16,1,0,0,rectangle,17,16,1,0,0,1,7,0,0.0005,17,16,1,0,0,0,125,125,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.48506,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,56,106,1,0,0,response1disk,6,127,-11,-2,1,0,0,rectangle,-11,-2,1,0,0,1,2,0,0.00051,-11,-2,1,0,0,0,126,126,144,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.098155,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,45,89,1,0,0,response1disk,1,128,7,-12,1,0,0,rectangle,7,-12,1,0,0,1,5,0,0.00049,7,-12,1,0,0,0,127,127,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.88091,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,44,103,1,0,0,response1disk,1,129,7,-3,1,0,0,rectangle,7,-3,1,0,0,1,0,0,0.000645,7,-3,1,0,0,0,128,128,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.98097,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,34,103,1,0,0,response1disk,1,130,-9,-4,1,0,0,rectangle,-9,-4,1,0,0,1,5,0,0.00048,-9,-4,1,0,0,0,129,129,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.10006,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-109,54,1,0,0,response7disk,2,131,-4,-16,1,0,0,rectangle,-4,-16,1,0,0,1,2,0,0.00055,-4,-16,1,0,0,0,130,130,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.845515,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-109,-64,1,0,0,response5disk,2,132,23,-6,1,0,0,rectangle,23,-6,1,0,0,1,1,0,0.000525,23,-6,1,0,0,0,131,131,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,2.375845,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,117,-71,1,0,0,response3disk,2,133,-15,-4,1,0,0,rectangle,-15,-4,1,0,0,1,3,0,0.000545,-15,-4,1,0,0,0,132,132,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.209145,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,72,118,1,0,0,response1disk,3,134,-13,0,1,0,0,rectangle,-13,0,1,0,0,1,3,0,7E-05,-13,0,1,0,0,0,133,133,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.101515,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,56,113,1,0,0,response1disk,6,135,8,8,1,0,0,rectangle,8,8,1,0,0,1,1,0,0.000495,8,8,1,0,0,0,134,134,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.81503,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,39,104,1,0,0,response1disk,9,136,15,-9,1,0,0,rectangle,15,-9,1,0,0,1,3,0,0.00047,15,-9,1,0,0,0,135,135,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.11501,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,75,122,1,0,0,response1disk,5,137,12,-6,1,0,0,rectangle,12,-6,1,0,0,1,0,0,0.000475,12,-6,1,0,0,0,136,136,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.229915,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-68,132,1,0,0,response7disk,7,138,1,-1,1,0,0,rectangle,1,-1,1,0,0,1,6,0,0.000515,1,-1,1,0,0,0,137,137,51,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.23184,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,63,110,1,0,0,response1disk,3,139,9,4,1,0,0,rectangle,9,4,1,0,0,1,3,0,0.0005,9,4,1,0,0,0,138,138,21,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.826165,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,60,129,1,0,0,response1disk,4,140,-14,-6,1,0,0,rectangle,-14,-6,1,0,0,1,7,0,0.00072,-14,-6,1,0,0,0,139,139,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,2.215475,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-67,-99,1,0,0,response5disk,9,141,7,8,1,0,0,rectangle,-117,-63,1,0,0,1,2,1,1.883355,-7,-3,1,0,0,0,140,140,160,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.212905,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,75,100,1,0,0,response1disk,3,142,13,21,1,0,0,rectangle,13,21,1,0,0,1,2,0,0.0001,13,21,1,0,0,0,141,141,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.27655,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-71,144,1,0,0,response7disk,6,143,3,-6,1,0,0,rectangle,3,-6,1,0,0,1,5,0,0.00055,3,-6,1,0,0,0,142,142,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.47443,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,44,109,1,0,0,response1disk,1,144,-5,0,1,0,0,rectangle,-5,0,1,0,0,1,5,0,6E-05,-5,0,1,0,0,0,143,143,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.972015,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,38,123,1,0,0,response1disk,9,145,26,10,1,0,0,rectangle,26,10,1,0,0,1,2,0,0.00067,26,10,1,0,0,0,144,144,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.834455,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,49,106,1,0,0,response1disk,1,146,-14,1,1,0,0,rectangle,-14,1,1,0,0,1,6,0,0.000475,-14,1,1,0,0,0,145,145,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.24853,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,96,99,1,0,0,response1disk,1,147,16,-9,1,0,0,rectangle,16,-9,1,0,0,1,6,0,0.000085,16,-9,1,0,0,0,146,146,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.848585,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,40,119,1,0,0,response1disk,1,148,-7,-2,1,0,0,rectangle,-7,-2,1,0,0,1,2,0,0.001,-7,-2,1,0,0,0,147,147,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.675175,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,59,94,1,0,0,response1disk,8,149,-14,-11,1,0,0,rectangle,-14,-11,1,0,0,1,2,0,9E-05,-14,-11,1,0,0,0,148,148,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.493195,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-69,-113,1,0,0,response5disk,8,150,-19,-6,1,0,0,rectangle,-19,-6,1,0,0,1,5,0,0.000885,-19,-6,1,0,0,0,149,149,153,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.00917,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-94,-67,1,0,0,response5disk,3,151,27,15,1,0,0,rectangle,27,15,1,0,0,1,4,0,0.000465,27,15,1,0,0,0,150,150,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.98197,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,48,94,1,0,0,response1disk,2,152,-12,2,1,0,0,rectangle,-12,2,1,0,0,1,6,0,0.00048,-12,2,1,0,0,0,151,151,83,1,,,,,,,,,,,,,,,,,,,,,
